Duration,AvgDuration,PBS,AvgPBS,TBS,PBR,AvgPBR,TBR,Missed_Bytes,Packets_Sent,Packets_Received,SRPR,class,Transport_Protocol_1,Transport_Protocol_2
1.75,5.64,25,32.0,53,2,11.875,30,0,1,1,1.0,0,False,True
0.5,1.355411481,91,92.436188,299,871,9696.138956,1079,0,5,5,1.0,1,True,False
3.01,1.501,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
32.98,27.67666667,33,174.4166667,173,77,87.33333333,189,0,5,4,0.8,0,False,True
0.44,0.278888889,46,45.61111111,74,719,706.0555556,747,0,1,1,1.0,1,False,True
0.09,0.2640539,34,35.32282745,62,198,243.6849378,226,0,1,1,1.0,0,False,True
35.86,32.46259259,100,96.2962963,212,8,62.2962963,120,0,4,4,1.0,0,False,True
1.54,10.06516129,102,205.9677419,270,390,50079.03226,518,0,4,3,0.75,0,True,False
0.11,0.4143058,60,64.69595782,268,296,9420.550088,504,0,5,5,1.0,0,True,False
2.41,2.41,0,0.0,336,0,0.0,128,0,8,3,0.375,1,True,False
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
0.0,2.235824176,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
2.9,2.685888689,0,14.15918612,96,0,0.0,0,0,2,0,0.0,1,True,False
0.0,4.672058824,0,243.1139706,168,262,6917.898897,860,0,4,8,2.0,1,True,False
0.0,0.683333333,0,20.66666667,40,0,101.0,40,0,1,1,1.0,0,True,False
45.46,44.78,125,130.0,265,6,119.2,90,0,5,3,0.6,0,False,True
3.0,3.000692308,0,0.0,120,0,0.0,0,0,2,0,0.0,1,True,False
0.01,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
0.0,1.552970743,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
33.93,30.2775,100,99.375,212,8,96.5,120,0,4,4,1.0,0,False,True
2.89,2.081,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.33,0.218568665,54,48.01844964,82,181,234.3900461,209,0,1,1,1.0,1,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
0.5,0.949744246,60,56.73913043,268,1250,1117.468031,1458,0,5,5,1.0,0,True,False
0.06,0.2640539,37,35.32282745,65,307,243.6849378,335,0,1,1,1.0,0,False,True
11.02,8.825384615,50,42.30769231,106,2,2.615384615,30,0,2,1,0.5,0,False,True
0.05,0.218568665,44,48.01844964,72,181,234.3900461,209,0,1,1,1.0,1,False,True
0.0,1.492071429,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
3.0,1.735904059,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
33.23,27.72,100,88.23529412,212,8,25.64705882,120,0,4,4,1.0,0,False,True
28.75,25.32,54,61.66666667,166,79,71.33333333,219,0,4,5,1.25,0,False,True
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
33.61,33.61,56,56.0,112,0,0.0,0,0,2,0,0.0,0,False,True
0.07,0.2640539,25,35.32282745,53,512,243.6849378,540,0,1,1,1.0,0,False,True
23.86,21.12777778,244,125.7777778,412,81,28.11111111,249,0,6,6,1.0,0,False,True
0.0,1.45,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.0,0.009987864,44,45.83980583,72,158,140.2451456,186,0,1,1,1.0,1,False,True
0.53,6.567857143,25,35.07142857,53,2,16.85714286,30,0,1,1,1.0,0,False,True
0.0,0.012398725,38,38.84084292,66,237,141.052849,0,0,1,0,0.0,1,False,True
0.04,0.218568665,43,48.01844964,71,90,234.3900461,118,0,1,1,1.0,1,False,True
3.0,1.571212121,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,3.727777778,0,344.4444444,40,23,3824.0,103,0,1,2,2.0,0,True,False
0.0,1.48,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
2.71,0.839704755,152,106.0653595,264,321,392.7018256,377,0,4,2,0.5,1,False,True
0.02,0.012398725,49,38.84084292,77,201,141.052849,0,0,1,0,0.0,1,False,True
1.19,1.19,0,0.0,336,0,0.0,128,0,8,3,0.375,1,True,False
8.98,8.558333333,27,43.0,83,25,18.33333333,53,0,2,1,0.5,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.42,0.725262759,29,86.91753748,57,50,189.2577616,78,0,1,1,1.0,0,False,True
0.01,0.218568665,49,48.01844964,77,449,234.3900461,477,0,1,1,1.0,1,False,True
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.62,5.049375,0,443.875,40,0,453.25,40,0,1,1,1.0,0,True,False
0.2,0.23,0,22.0,40,1446,482.0,1486,0,1,1,1.0,0,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.55,14.37256959,92,281.7012848,212,0,10392.83084,80,0,3,2,0.666666667,0,True,False
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.28,0.28,0,0.0,416,20,20.0,188,0,10,4,0.4,1,True,False
58.91,37.95375,104,101.8125,244,242,21.625,326,0,5,3,0.6,0,False,True
0.25,0.455,0,35.5,80,0,138.0,40,0,2,1,0.5,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.0,0.839704755,58,106.0653595,114,271,392.7018256,299,0,2,1,0.5,1,False,True
0.24,0.968533937,54,57.59728507,262,1250,1128.150226,1458,0,5,5,1.0,0,True,False
0.01,0.218568665,49,48.01844964,77,206,234.3900461,234,0,1,1,1.0,1,False,True
11.53,39.035,50,124.75,106,4,108.375,60,0,2,2,1.0,0,False,True
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
100.12,42.38,181,103.6,509,1549,1309.8,1717,0,8,4,0.5,1,True,False
0.03,0.218568665,39,48.01844964,67,103,234.3900461,131,0,1,1,1.0,1,False,True
7.02,9.883780488,318,333.9390244,726,1522,17097.79268,1886,0,10,9,0.9,0,True,False
2.95,9.425,0,32.5,80,0,296.5,0,0,2,0,0.0,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.76,13.08827273,391,427.8181818,471,864,1702.309091,904,0,2,1,0.5,0,True,False
2.96,1.465895522,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.33,0.218568665,64,48.01844964,92,217,234.3900461,245,0,1,1,1.0,1,False,True
0.06,0.2640539,33,35.32282745,61,168,243.6849378,196,0,1,1,1.0,0,False,True
2.99,2.99,60,60.0,116,0,0.0,0,0,2,0,0.0,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
1.65,0.522226415,53,52.8,261,544,1564.203774,712,0,5,4,0.8,0,True,False
0.37,12.27013937,267,359.8188153,475,1133,7411.101045,1301,0,5,4,0.8,1,True,False
100.17,27.4,80,295.75,368,474,12434.25,602,0,7,3,0.428571429,1,True,False
11.25,11.30371429,218,339.7809524,378,1544,11951.50476,1624,0,4,2,0.5,0,True,False
0.0,0.012398725,45,38.84084292,73,99,141.052849,0,0,1,0,0.0,1,False,True
0.18,5.346666667,25,37.5,53,2,26.0,30,0,1,1,1.0,0,False,True
1.74,0.968533937,62,57.59728507,270,1250,1128.150226,1458,0,5,5,1.0,1,True,False
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
3.01,1.660294118,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
34.42,35.70666667,100,104.1666667,212,8,61.33333333,120,0,4,4,1.0,0,False,True
0.26,7.893076923,25,46.15384615,53,2,64.30769231,30,0,1,1,1.0,0,False,True
0.0,1.674977503,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.46,5.897222222,50,41.66666667,106,328,89.38888889,384,0,2,2,1.0,0,False,True
0.09,0.094166667,342,345.8333333,1100,762,819.4166667,930,0,10,4,0.4,1,True,False
19.04,25.00806452,318,1113.322581,1052,368,7978.193548,496,0,10,3,0.3,1,True,False
0.0,1.761688312,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.18,2.605589226,83,109.9848485,331,1665,11775.58249,1913,0,6,6,1.0,0,True,False
1.12,1.12,361,361.0,689,1271,1271.0,1599,0,8,8,1.0,1,True,False
33.28,27.92882353,100,88.23529412,212,8,20.47058824,120,0,4,4,1.0,0,False,True
6.64,7.389701789,116,160.9065606,404,1224,6069.379722,1432,0,7,5,0.714285714,0,True,False
0.01,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.16,0.218568665,43,48.01844964,71,686,234.3900461,714,0,1,1,1.0,1,False,True
0.09,10.94747292,54,788.0,134,0,70751.52347,80,0,2,2,1.0,1,True,False
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
11.38,21.088,75,75.5,159,330,72.3,414,0,3,3,1.0,0,False,True
39.81,33.396,106,208.4,302,83,92.2,279,0,7,7,1.0,0,False,True
0.0,0.012398725,34,38.84084292,62,82,141.052849,0,0,1,0,0.0,1,False,True
0.01,0.218568665,53,48.01844964,81,221,234.3900461,249,0,1,1,1.0,1,False,True
0.02,0.012398725,48,38.84084292,76,110,141.052849,0,0,1,0,0.0,1,False,True
1.12,1.12,84,84.0,144,0,0.0,0,0,2,0,0.0,0,False,True
0.66,1.426,636,552.4,844,758,34999.4,962,0,5,5,1.0,0,True,False
0.08,11.4777,53,352.465,133,0,27796.755,80,0,2,2,1.0,0,True,False
2.95,2.790571809,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.0,1.505,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
3.0,1.552970743,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.0,1.495905172,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.0,2.331114313,0,160.9212296,168,262,4695.48511,860,0,4,8,2.0,1,True,False
12.47,12.47,50,50.0,106,0,0.0,0,0,2,0,0.0,0,False,True
0.0,0.0,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.1,0.012398725,32,38.84084292,60,84,141.052849,0,0,1,0,0.0,1,False,True
0.02,0.218568665,46,48.01844964,74,400,234.3900461,428,0,1,1,1.0,1,False,True
0.0,0.0,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.02,0.839704755,146,106.0653595,258,348,392.7018256,404,0,4,2,0.5,1,False,True
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.0,1.674977503,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
34.01,35.44833333,100,108.3333333,212,8,88.16666667,120,0,4,4,1.0,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.02,0.012398725,27,38.84084292,55,386,141.052849,0,0,1,0,0.0,1,False,True
10.0,16.96142857,25,60.0,53,2,40.0,30,0,1,1,1.0,0,False,True
3.32,7.389701789,0,160.9065606,128,0,6069.379722,96,0,3,2,0.666666667,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
21.91,32.1052381,77,97.85714286,189,31,34.23809524,143,0,4,4,1.0,0,False,True
3.0,1.552970743,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.2,34.31411017,72,75.15677966,240,576,15410.98305,660,0,4,2,0.5,1,True,False
0.09,0.218568665,46,48.01844964,74,141,234.3900461,169,0,1,1,1.0,1,False,True
0.01,0.566153846,0,425.5769231,120,1498,13732.23077,1698,0,3,5,1.666666667,1,True,False
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.89,0.218568665,43,48.01844964,71,483,234.3900461,511,0,1,1,1.0,0,False,True
21.96,36.38178571,75,105.3928571,159,2,73.75,30,0,3,1,0.333333333,0,False,True
0.0,0.012398725,34,38.84084292,62,100,141.052849,0,0,1,0,0.0,1,False,True
10.99,31.61714286,50,102.6190476,106,4,133.5714286,60,0,2,2,1.0,0,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.62,0.725262759,31,86.91753748,59,210,189.2577616,238,0,1,1,1.0,0,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
26.92,28.75,77,85.33333333,189,29,29.0,113,0,4,3,0.75,0,False,True
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
0.0,0.725262759,33,86.91753748,61,65,189.2577616,93,0,1,1,1.0,0,False,True
0.01,0.218568665,46,48.01844964,74,130,234.3900461,158,0,1,1,1.0,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
22.19,33.58315789,75,108.5263158,159,6,135.3684211,90,0,3,3,1.0,0,False,True
0.0,1.486076555,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
10.93,10.93,50,50.0,106,0,0.0,0,0,2,0,0.0,0,False,True
0.38,0.218568665,51,48.01844964,79,174,234.3900461,202,0,1,1,1.0,1,False,True
2.89,2.89,0,0.0,100,0,0.0,0,0,2,0,0.0,0,True,False
3.0,1.496,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
56.6,33.45428571,150,100.0,318,8,4.857142857,120,0,6,4,0.666666667,0,False,True
0.13,0.17,0,0.0,48,0,0.0,40,0,1,1,1.0,0,True,False
0.28,5.007720588,61,164.9632353,141,0,8013.536765,40,0,2,1,0.5,1,True,False
0.88,31.8228,25,96.8,53,2,25.92,30,0,1,1,1.0,0,False,True
0.01,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.08,0.218568665,62,48.01844964,90,197,234.3900461,225,0,1,1,1.0,1,False,True
15.98,7.870909091,50,40.90909091,106,4,3.090909091,60,0,2,2,1.0,0,False,True
0.0,6.362173913,0,103.8115942,40,0,4704.826087,40,0,1,1,1.0,1,True,False
14.64,6.677333333,50,43.33333333,106,2,87.8,30,0,2,1,0.5,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.28,0.28,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
2.91,2.562873563,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.12,0.725262759,31,86.91753748,59,201,189.2577616,229,0,1,1,1.0,0,False,True
0.24,0.218568665,62,48.01844964,90,242,234.3900461,270,0,1,1,1.0,1,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.22,0.251104972,687,682.8950276,895,644,636.8729282,852,0,5,5,1.0,1,True,False
0.01,10.06516129,0,205.9677419,80,0,50079.03226,40,0,2,1,0.5,1,True,False
0.0,5.615984,0,5540.112,168,265,6727.8592,866,0,4,8,2.0,1,True,False
23.2,34.57545455,77,102.8636364,189,31,42.72727273,143,0,4,4,1.0,0,False,True
0.04,0.839704755,72,106.0653595,128,180,392.7018256,208,0,2,1,0.5,1,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
56.34,29.87166667,100,75.0,212,0,0.0,0,0,4,0,0.0,0,False,True
0.4,7.933333333,106,45.77777778,394,1119,46066.72222,1327,0,7,5,0.714285714,0,True,False
0.18,0.384621212,82,61.40909091,290,377,15010.49242,585,0,5,5,1.0,1,True,False
4.64,3.399287169,70,56.04887984,326,768,5332.637475,976,0,6,5,0.833333333,0,True,False
3.0,1.552970743,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
3.01,1.636486486,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
3.72,1.502121212,67,67.05387205,315,900,2751.488215,1148,0,6,6,1.0,0,True,False
0.0,0.0,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.55,0.55,0,0.0,336,0,0.0,128,0,8,3,0.375,1,True,False
25.19,29.42444444,81,211.4444444,249,79,115.3333333,219,0,6,5,0.833333333,0,False,True
0.01,0.218568665,45,48.01844964,73,345,234.3900461,373,0,1,1,1.0,0,False,True
0.05,0.725262759,32,86.91753748,60,48,189.2577616,76,0,1,1,1.0,0,False,True
10.84,28.78285714,52,201.4285714,136,27,42.71428571,83,0,3,2,0.666666667,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,1.758148148,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
51.8,31.32166667,129,95.33333333,325,244,82.5,412,0,7,6,0.857142857,0,False,True
24.01,29.154,338,142.4,534,106,81.8,302,0,7,7,1.0,0,False,True
54.45,24.99125,81,74.25,249,432,118.125,656,0,6,8,1.333333333,0,False,True
55.7,31.89578947,210,86.81578947,574,649,48.68421053,985,0,13,12,0.923076923,0,False,True
0.01,0.218568665,43,48.01844964,71,178,234.3900461,206,0,1,1,1.0,1,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
61.31,59.68460478,81,79.05514706,658,403,401.2490809,571,0,12,4,0.333333333,1,True,False
22.95,31.746,75,95.82857143,159,6,45.17142857,90,0,3,3,1.0,0,False,True
36.64,34.15666667,75,75.0,159,0,0.0,0,0,3,0,0.0,0,False,True
26.0,19.5825,33,35.75,173,77,58.75,189,0,5,4,0.8,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
2.62,1.31,0,0.0,336,0,0.0,128,0,8,3,0.375,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.88,1.04,81,106.0,281,1501,1064.0,1749,0,5,6,1.2,0,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.09,0.725262759,34,86.91753748,62,50,189.2577616,78,0,1,1,1.0,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.98,0.725262759,31,86.91753748,59,50,189.2577616,78,0,1,1,1.0,0,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
3.0,2.685888689,0,14.15918612,96,0,0.0,0,0,2,0,0.0,1,True,False
0.16,0.218568665,41,48.01844964,69,205,234.3900461,233,0,1,1,1.0,1,False,True
0.24,0.218568665,47,48.01844964,75,94,234.3900461,122,0,1,1,1.0,1,False,True
0.0,0.012398725,35,38.84084292,63,110,141.052849,0,0,1,0,0.0,1,False,True
0.24,0.244134276,393,423.6890459,1202,464,438.1660777,632,0,10,4,0.4,1,True,False
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.07,0.585,0,49.0,80,0,411.0,40,0,2,1,0.5,1,True,False
0.68,14.37256959,69,281.7012848,149,0,10392.83084,80,0,2,2,1.0,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.24,7.346666667,25,39.58333333,53,2,2.666666667,30,0,1,1,1.0,0,False,True
21.34,20.57467787,77,76.56862745,212,0,147.2268908,192,0,5,4,0.8,0,True,False
3.01,1.505,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
4.8,8.445483871,0,159.9032258,120,0,4576.66129,0,0,3,0,0.0,1,True,False
33.85,29.95611111,106,81.11111111,302,83,57.05555556,279,0,7,7,1.0,0,False,True
11.06,11.23666667,50,50.0,106,0,0.0,0,0,2,0,0.0,0,False,True
3.0,3.00238806,0,0.0,120,0,0.0,0,0,2,0,0.0,1,True,False
0.0,0.0,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
14.5,5.883333333,50,36.66666667,106,2,2.666666667,30,0,2,1,0.5,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.05,0.725262759,38,86.91753748,66,54,189.2577616,82,0,1,1,1.0,0,False,True
0.76,0.218568665,43,48.01844964,71,184,234.3900461,212,0,1,1,1.0,1,False,True
0.32,0.146666667,92,30.66666667,260,1534,511.6666667,1702,0,4,4,1.0,1,True,False
24.33,27.9125,81,115.0,249,56,127.0,196,0,6,5,0.833333333,0,False,True
18.07,22.98,52,102.5,136,29,61.75,113,0,3,3,1.0,0,False,True
0.0,1.45,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
3.0,2.0,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.09,0.218568665,46,48.01844964,74,384,234.3900461,412,0,1,1,1.0,1,False,True
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.33,0.218568665,52,48.01844964,80,166,234.3900461,194,0,1,1,1.0,1,False,True
0.0,0.012398725,35,38.84084292,63,110,141.052849,0,0,1,0,0.0,1,False,True
0.42,0.218568665,48,48.01844964,76,274,234.3900461,302,0,1,1,1.0,1,False,True
33.0,26.525,476,128.125,672,81,66.5,249,0,7,6,0.857142857,0,False,True
0.0,0.0,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
16.2,11.04,52,45.25,136,29,21.75,113,0,3,3,1.0,0,False,True
0.66,6.306153846,182,123.0,350,197,102.6923077,281,0,6,3,0.5,1,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.07,0.2640539,39,35.32282745,67,301,243.6849378,329,0,1,1,1.0,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
23.07,23.5775,81,77.125,249,81,147.125,249,0,6,6,1.0,0,False,True
0.4,0.636,58,70.0,114,287,274.4,315,0,2,1,0.5,1,False,True
0.05,0.725262759,40,86.91753748,68,56,189.2577616,84,0,1,1,1.0,0,False,True
0.29,0.218568665,43,48.01844964,71,90,234.3900461,118,0,1,1,1.0,1,False,True
0.01,0.218568665,60,48.01844964,88,246,234.3900461,274,0,1,1,1.0,1,False,True
0.68,0.42125,42,51.375,70,244,207.125,272,0,1,1,1.0,1,False,True
0.0,1.4715,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.0,1.465895522,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
28.5,7.305,75,39.58333333,159,6,41.66666667,90,0,3,3,1.0,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.21,11.0036,0,303.04,80,0,27573.64,40,0,2,1,0.5,1,True,False
0.82,0.278888889,45,45.61111111,73,718,706.0555556,746,0,1,1,1.0,1,False,True
0.06,0.725262759,37,86.91753748,65,53,189.2577616,81,0,1,1,1.0,0,False,True
3.0,1.624510638,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
7.39,25.73166667,27,34.5,83,27,103.8333333,83,0,2,2,1.0,0,False,True
0.02,0.012398725,39,38.84084292,67,91,141.052849,0,0,1,0,0.0,1,False,True
0.04,0.725262759,29,86.91753748,57,78,189.2577616,106,0,1,1,1.0,0,False,True
0.04,0.218568665,47,48.01844964,75,110,234.3900461,138,0,1,1,1.0,1,False,True
2.94,1.47,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
3.01,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0.0,1,True,False
0.0,1.475447761,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
44.4,27.8875,127,130.0833333,295,35,30.83333333,203,0,6,6,1.0,0,False,True
45.3,35.7225,175,118.75,371,708,147.25,904,0,7,7,1.0,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.0,1.643556086,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.04,9.772956204,114,356.4854015,198,987,927.129562,1071,0,3,3,1.0,1,False,True
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
4.69,5.007720588,56,164.9632353,264,472,8013.536765,600,0,5,3,0.6,1,True,False
32.8,25.01785714,83,76.71428571,279,81,71.78571429,249,0,7,6,0.857142857,0,False,True
6.0,15.63489083,186,235.4454148,346,1354,122327.0917,1434,0,4,2,0.5,0,True,False
22.4,23.336,77,105.6,189,31,55.9,143,0,4,4,1.0,0,False,True
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
0.06,0.2640539,34,35.32282745,62,296,243.6849378,324,0,1,1,1.0,0,False,True
0.25,0.347777778,485,164.2222222,693,844,646.6666667,1052,0,5,5,1.0,1,True,False
0.0,1.501,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.13,4.472957075,61,299.1844197,117,628,8592.470588,740,0,2,4,2.0,1,False,True
11.62,11.31,50,50.0,106,0,0.0,0,0,2,0,0.0,0,False,True
21.89,20.325,219,95.83333333,359,52,24.83333333,136,0,5,3,0.6,0,False,True
28.62,6.802666667,75,38.33333333,159,6,2.533333333,90,0,3,3,1.0,0,False,True
41.21,37.50642857,100,116.4285714,212,8,137.547619,120,0,4,4,1.0,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
3.0,3.000514706,0,0.0,120,0,0.0,0,0,2,0,0.0,1,True,False
3.0,1.674977503,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.0,0.012398725,34,38.84084292,62,86,141.052849,0,0,1,0,0.0,1,False,True
0.01,0.218568665,49,48.01844964,77,229,234.3900461,257,0,1,1,1.0,1,False,True
2.99,1.490789474,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
22.25,35.554,75,103.64,159,6,55.16,90,0,3,3,1.0,0,False,True
0.51,5.993250518,33,189.4513458,61,862,8629.656315,918,0,1,2,2.0,0,False,True
0.0,0.839704755,64,106.0653595,120,210,392.7018256,238,0,2,1,0.5,1,False,True
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
